Time,Sec,Z,Y,X
1742146144188306000,0.099305908203125,2.761317253112793,9.531210899353027,0.020937198773026466
1742146144204950300,0.1159501953125,2.6709883213043213,9.468399047851562,0.0023928226437419653
1742146144221577500,0.132577392578125,2.6422743797302246,9.454042434692383,0.05024927482008934
1742146144238205700,0.149205810546875,2.6422743797302246,9.473783493041992,0.08315058797597885
1742146144254835500,0.16583544921875,2.6368906497955322,9.483354568481445,0.0687936544418335
1742146144271464200,0.182464111328125,2.7565317153930664,9.497711181640625,0.030508488416671753
1742146144288111400,0.199111328125,2.775674343109131,9.5264253616333,-0.01734796352684498
1742146144304750600,0.21575048828125,2.5848467350006104,9.463613510131836,0.059820566326379776
1742146144321362200,0.232362060546875,2.5363919734954834,9.506684303283691,0.10707881301641464
1742146144337995000,0.2489951171875,2.675175666809082,9.512067794799805,0.10707881301641464
1742146144354625300,0.265625244140625,2.7146573066711426,9.411569595336914,0.08793623000383377
1742146144371253200,0.282253173828125,2.8725836277008057,9.411569595336914,-0.03170489892363548
1742146144387883300,0.29888330078125,2.8103702068328857,9.368498802185059,-0.064606212079525
1742146144404512300,0.31551220703125,2.685943365097046,9.387042999267578,-0.040677983313798904
1742146144421142500,0.332142578125,2.60339093208313,9.501898765563965,0.12143574655056
1742146144437770800,0.348770751953125,2.6368906497955322,9.56471061706543,0.16929219663143158
1742146144454401000,0.365401123046875,2.7080769538879395,9.57906723022461,0.10229317098855972
1742146144471029200,0.382029296875,2.699103832244873,9.487542152404785,-0.01734796352684498
1742146144487659300,0.3986591796875,2.709871530532837,9.406784057617188,0.016749758273363113
1742146144504288000,0.4152880859375,2.6039891242980957,9.411569595336914,0.10289137065410614
1742146144520917800,0.431917724609375,2.56510591506958,9.545567512512207,0.21236300468444824
1742146144537546500,0.44854638671875,2.5980072021484375,9.593423843383789,0.08793623000383377
1742146144554176500,0.465176513671875,2.7086751461029053,9.53061294555664,-0.07956135272979736
1742146144570804700,0.4818046875,2.74755859375,9.454042434692383,-0.07417750358581543
1742146144587434500,0.4984345703125,2.7529425621032715,9.421140670776367,0.0975075215101242
1742146144604063500,0.5150634765625,2.748156785964966,9.411569595336914,0.19322042167186737
1742146144620700000,0.531699951171875,2.4257240295410156,9.607182502746582,0.15972091257572174
1742146144637315800,0.54831591796875,2.4777679443359375,9.645467758178711,-0.0933200865983963
1742146144653952000,0.564951904296875,2.6608188152313232,9.535398483276367,-0.0933200865983963
1742146144670563800,0.581563720703125,2.7768707275390625,9.349356651306152,0.035892341285943985
1742146144687196700,0.59819677734375,2.730210542678833,9.239286422729492,0.05024927482008934
1742146144703825000,0.614824951171875,2.720041036605835,9.34457015991211,0.1788634955883026
1742146144720455400,0.631455322265625,2.7415764331817627,9.583852767944336,0.05922235921025276
1742146144737084000,0.648083984375,2.7415764331817627,9.57906723022461,-0.01734796352684498
1742146144753714200,0.664714111328125,2.665006160736084,9.622138023376465,0.11186445504426956
1742146144770359000,0.681359130859375,2.526820659637451,9.477970123291016,0.10289137065410614
1742146144786986000,0.697986083984375,2.647658348083496,9.34457015991211,0.07896314561367035
1742146144803614700,0.71461474609375,2.7433712482452393,9.34457015991211,0.0023928226437419653
1742146144820244200,0.731244140625,2.7038896083831787,9.487542152404785,-0.064606212079525
1742146144836873200,0.747873291015625,2.737389087677002,9.521639823913574,0.049651071429252625
1742146144853503200,0.764503173828125,2.7278177738189697,9.559925079345703,0.18305093050003052
1742146144870132000,0.781132080078125,2.602792739868164,9.574281692504883,0.12622138857841492
1742146144886761700,0.79776171875,2.641676187515259,9.473184585571289,-0.040677983313798904
1742146144903376100,0.814376220703125,2.6321048736572266,9.501898765563965,-0.16510476171970367
1742146144920020500,0.8310205078125,2.761317253112793,9.550353050231934,-0.06999006122350693
1742146144936648400,0.8476484375,2.7667012214660645,9.502496719360352,0.12622138857841492
1742146144953279200,0.864279296875,2.675773859024048,9.502496719360352,0.2267199456691742
1742146144969907000,0.880906982421875,2.6847469806671143,9.507282257080078,0.14057832956314087
1742146144986536700,0.89753662109375,2.7038896083831787,9.477970123291016,-0.040677983313798904
1742146145003166700,0.914166748046875,2.6464617252349854,9.463613510131836,-0.11246266216039658
1742146145019796000,0.9307958984375,2.7284159660339355,9.430113792419434,-0.035892341285943985
1742146145036424200,0.947424072265625,2.7146573066711426,9.363115310668945,0.08374879509210587
1742146145053054000,0.964053955078125,2.6141586303710938,9.377471923828125,0.12681959569454193
1742146145069683200,0.98068310546875,2.66560435295105,9.507282257080078,0.054436713457107544
1742146145086313500,0.9973134765625,2.7846474647521973,9.57906723022461,0.01136590726673603
1742146145102941000,1.01394091796875,2.8181469440460205,9.598209381103516,0.06819544732570648
1742146145119571500,1.030571533203125,2.7182464599609375,9.502496719360352,0.10707881301641464
1742146145136200200,1.0472001953125,2.6470601558685303,9.454042434692383,0.0023928226437419653
1742146145152829700,1.06382958984375,2.6949164867401123,9.454042434692383,-0.016749758273363113
1742146145169441300,1.080441162109375,2.6039891242980957,9.439684867858887,-0.02632104977965355
1742146145186074600,1.09707470703125,2.7768707275390625,9.401998519897461,0.05922235921025276
1742146145202703000,1.113703125,2.5609183311462402,9.43489933013916,0.10289137065410614
1742146145219333000,1.1303330078125,2.8486554622650146,9.378069877624512,0.1740778535604477
1742146145235961300,1.14696142578125,2.56510591506958,9.477970123291016,-0.05503492057323456
1742146145252591400,1.16359130859375,2.674577474594116,9.573683738708496,-0.10348957777023315
1742146145269237800,1.18023779296875,2.8426733016967773,9.545567512512207,0.0687936544418335
1742146145285863700,1.19686376953125,2.7864420413970947,9.41635513305664,0.19322042167186737
1742146145302492200,1.2134921875,2.638087034225464,9.358329772949219,0.19800607860088348
1742146145319122700,1.230122802734375,2.638087034225464,9.34875774383545,-0.007178467698395252
1742146145335751400,1.24675146484375,2.7667012214660645,9.42054271697998,-0.16031911969184875
1742146145352374800,1.263374755859375,2.7463622093200684,9.598209381103516,-0.11306086927652359
1742146145369009700,1.280009765625,2.703291416168213,9.588638305664062,0.08793623000383377
1742146145385639700,1.2966396484375,2.6560330390930176,9.521639823913574,0.19322042167186737
1742146145402269000,1.31326904296875,2.6566312313079834,9.463613510131836,0.08793623000383377
1742146145418898700,1.329898681640625,2.6183462142944336,9.430113792419434,-0.05503492057323456
1742146145435526400,1.3465263671875,2.770888566970825,9.483354568481445,-0.0933200865983963
1742146145452156700,1.36315673828125,2.7086751461029053,9.488140106201172,-0.0029910283628851175
1742146145468785400,1.379785400390625,2.5800609588623047,9.42054271697998,0.08853443711996078
1742146145485415400,1.39641552734375,2.662015199661255,9.387641906738281,0.10767702013254166
1742146145502038500,1.41303857421875,2.6225335597991943,9.483354568481445,0.035892341285943985
1742146145518674200,1.429674072265625,2.6554348468780518,9.574281692504883,0.01136590726673603
1742146145535302100,1.44630224609375,2.8085756301879883,9.607781410217285,0.08255238085985184
1742146145551933000,1.462932861328125,2.7762725353240967,9.507282257080078,0.14057832956314087
1742146145568561000,1.479560791015625,2.6811578273773193,9.358329772949219,0.12681959569454193
1742146145585190400,1.4961904296875,2.6327030658721924,9.463613510131836,-0.02153540402650833
1742146145601819600,1.512819580078125,2.68953275680542,9.545567512512207,0.04007977992296219
1742146145618449700,1.52944970703125,2.6847469806671143,9.531210899353027,0.10229317098855972
1742146145635078000,1.546077880859375,2.6847469806671143,9.502496719360352,0.12143574655056
1742146145651691000,1.56269091796875,2.7523441314697266,9.449854850769043,0.07836493849754333
1742146145668322800,1.57932275390625,2.757728099822998,9.382257461547852,-0.05503492057323456
1742146145684952800,1.595952880859375,2.7044878005981445,9.43489933013916,-0.05024927482008934
1742146145701580500,1.61258056640625,2.7661030292510986,9.521639823913574,0.08793623000383377
1742146145718211000,1.629211181640625,2.459223508834839,9.578469276428223,0.18364913761615753
1742146145734840000,1.645840087890625,2.6799614429473877,9.55513858795166,0.13100704550743103
1742146145751473400,1.662473388671875,2.7571299076080322,9.435498237609863,0.049651071429252625
1742146145768111600,1.679111572265625,2.782254457473755,9.296713829040527,-0.05503492057323456
1742146145784742000,1.695741943359375,2.7487549781799316,9.286544799804688,-0.040677983313798904
1742146145801370600,1.71237060546875,2.853440999984741,9.397212982177734,0.05922235921025276
1742146145818000400,1.72900048828125,2.9001009464263916,9.550951957702637,0.2356930375099182
1742146145834628900,1.74562890625,2.7900311946868896,9.559925079345703,0.18783657252788544
1742146145851259000,1.7622587890625,2.7906293869018555,9.45464038848877,0.09272187948226929
1742146145867888000,1.77888818359375,2.7876384258270264,9.253045082092285,0.007178467698395252
1742146145884518000,1.795517822265625,2.792423963546753,9.229117393493652,-0.02632104977965355
1742146145901141800,1.812141845703125,2.843271493911743,9.445069313049316,0.06400800496339798
1742146145917780000,1.828780029296875,2.8660032749176025,9.598209381103516,0.10648060590028763
1742146145934405000,1.845405029296875,2.8863422870635986,9.45464038848877,0.020937198773026466
1742146145951035000,1.862034912109375,2.925823926925659,9.33021354675293,-0.031106693670153618
1742146145967663000,1.8786630859375,2.94975209236145,9.349356651306152,0.025722842663526535
1742146145984293400,1.89529345703125,3.029911756515503,9.469595909118652,0.06400800496339798
1742146146000922400,1.91192236328125,2.761317253112793,9.56471061706543,0.14057832956314087
1742146146017551400,1.92855126953125,2.895315408706665,9.594022750854492,0.1782652884721756
1742146146034180000,1.94518017578125,2.8528428077697754,9.507282257080078,0.030508488416671753
1742146146050810000,1.96181005859375,2.7762725353240967,9.449854850769043,0.020937198773026466
1742146146067439000,1.978439208984375,2.8145575523376465,9.507282257080078,0.08315058797597885
1742146146084069000,1.995069091796875,2.809173822402954,9.54078197479248,0.21176479756832123
1742146146100675000,2.011675048828125,2.761317253112793,9.550353050231934,0.22612173855304718
1742146146117327400,2.028327392578125,2.8049862384796143,9.46899700164795,0.16450655460357666
1742146146133955600,2.04495556640625,2.82951283454895,9.406784057617188,0.0975075215101242
1742146146150569000,2.06156884765625,2.68534517288208,9.401400566101074,-0.035892341285943985
1742146146167200500,2.078200439453125,2.307279348373413,9.362516403198242,-0.10229317098855972
1742146146183830300,2.094830322265625,2.4083759784698486,9.34875774383545,0.022133609279990196
1742146146200458800,2.111458740234375,2.916252613067627,9.369096755981445,0.25064817070961
1742146146217089300,2.12808935546875,3.050250768661499,9.412766456604004,0.5796613097190857
1742146146233715500,2.144715576171875,2.7571299076080322,9.527023315429688,0.5748756527900696
1742146146250365700,2.16136572265625,2.486740827560425,9.770493507385254,0.19740787148475647
1742146146266989800,2.17798974609375,2.2259232997894287,9.975079536437988,-0.1944168359041214
1742146146283619800,2.194619873046875,1.6223337650299072,9.9409818649292,-0.35114672780036926
1742146146300267800,2.211267822265625,2.3228325843811035,9.80817985534668,-0.1417747437953949
1742146146316877800,2.2278779296875,2.334198474884033,9.66939640045166,0.2793620526790619
1742146146333506800,2.2445068359375,2.2821545600891113,9.574281692504883,0.5228317379951477
1742146146350137000,2.26113720703125,2.0129621028900146,9.717252731323242,0.29371899366378784
1742146146366765300,2.277765380859375,2.0410776138305664,9.740582466125488,0.040677983313798904
1742146146383395000,2.29439501953125,2.4299113750457764,9.635896682739258,-0.0029910283628851175
1742146146400024000,2.311024169921875,2.627917528152466,9.45464038848877,0.24107688665390015
1742146146416653600,2.327653564453125,2.678765058517456,9.148359298706055,0.3852444589138031
1742146146433282300,2.3442822265625,2.799004316329956,9.076574325561523,0.24646073579788208
1742146146449912600,2.36091259765625,2.59621262550354,9.190832138061523,0.11724831163883209
1742146146466541000,2.377541015625,2.379662036895752,9.329615592956543,-0.001794616924598813
1742146146483170800,2.3941708984375,2.445464849472046,9.477970123291016,0.02632104977965355
1742146146499799600,2.410799560546875,2.513660192489624,9.425926208496094,0.40378883481025696
1742146146516429000,2.427428955078125,2.6608188152313232,9.023932456970215,0.600000262260437
1742146146533057800,2.444057861328125,2.7601208686828613,8.578866958618164,0.5676971673965454
1742146146549688000,2.46068798828125,2.922234535217285,8.588438987731934,0.42412781715393066
1742146146566316500,2.477316650390625,2.6249263286590576,8.702695846557617,0.4863412082195282
1742146146582946000,2.493946044921875,2.8211379051208496,8.736793518066406,0.7920243144035339
1742146146599575600,2.510575439453125,2.802593469619751,8.703892707824707,1.1886346340179443
1742146146616204500,2.52720458984375,2.720639228820801,8.785846710205078,1.4177473783493042
1742146146632816000,2.543816162109375,3.0526435375213623,9.226723670959473,1.3160524368286133
1742146146649449700,2.56044970703125,3.5258240699768066,9.964909553527832,1.1413763761520386
1742146146666078700,2.57707861328125,3.7836508750915527,10.664212226867676,1.0007981061935425
1742146146682686000,2.59368603515625,3.61435866355896,10.860424041748047,0.8099704384803772
1742146146699317500,2.6103173828125,3.4576287269592285,10.658828735351562,0.7435696125030518
1742146146715966700,2.626966796875,3.314059257507324,10.030712127685547,0.5970092415809631
1742146146732595700,2.643595703125,3.2243285179138184,9.216554641723633,0.4941178858280182
1742146146749243100,2.6602431640625,3.191427230834961,8.555537223815918,0.5814558863639832
1742146146765867500,2.676867431640625,3.1663026809692383,8.12961483001709,0.8117650747299194
